"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Somalia","SOM","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","","",
"Serbia","SRB","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","","",
"Sub-Saharan Africa (excluding high income)","SSA","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.37145315098932","2.81388061952897","3.22838695690622","3.60929940949635","3.94056706594732","4.20239298630096","4.43092258239562","4.60433626613967","4.69831278348344","4.72982533101924","4.74776842471307","4.70739459930326","4.62259382754026","4.52129435080987","4.41656913272926","4.31157181930366","4.21042924906035","4.11787029481941","4.07526668158349","4.01793084787896","3.99320028162997","3.94308032205625","3.91389899881502","3.86171712790827","3.83109117752495","3.75641538512733","3.6988019621728","3.6081258442395","3.5022599116982","3.40613665882454","3.30735027100899","3.18046110630714","","",
"South Sudan","SSD","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","0.8","0.9","1.1","1.2","1.3","1.5","1.6","1.7","1.8","1.9","1.9","2","2","2","2","2","2","2","2","2","1.9","1.9","1.9","1.9","1.9","2","2","2","2","2.1","2.1","","",
"Sub-Saharan Africa","SSF","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.37145315098932","2.81388061952896","3.22838695690622","3.60929940949635","3.94056706594732","4.20239298630096","4.43092258239562","4.60433626613967","4.69831278348344","4.72982533101923","4.74776842471307","4.70739459930326","4.62259382754026","4.52129435080987","4.41656913272926","4.31157181930366","4.21042924906035","4.11787029481941","4.07526668158349","4.01793084787896","3.99320028162997","3.94308032205625","3.91389899881502","3.86171712790827","3.83109117752495","3.75641538512733","3.6988019621728","3.6081258442395","3.5022599116982","3.40613665882454","3.30735027100899","3.18046110630714","","",
"Small states","SST","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.991318629698936","1.36975212385083","1.8674788897422","2.48146310441814","3.16721860829705","3.86889920456597","4.53481103658398","5.11642695069312","5.57600517822354","5.90493550369216","6.15315013066467","6.29615847979439","6.3743807822789","6.38681282782734","6.37676892375964","6.32137738414339","6.24600373891773","6.16840994955373","6.09330924332332","6.06296880038325","6.03018265696396","6.02829931088696","6.00440510729766","5.96717919918672","5.89440519541014","5.82185356339681","5.70860162079862","5.60556036030742","5.50179183161686","5.39950715219819","5.31056043385301","5.2310926860252","","",
"Sao Tome and Principe","STP","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","1.9","2.2","2.5","2.7","2.8","2.8","2.8","2.7","2.6","2.4","2.3","2.1","2","1.8","1.7","1.5","1.4","1.3","1.2","1.1","1.1","1","0.9","0.8","0.8","0.7","0.7","0.6","0.6","0.5","0.5","","",
"Suriname","SUR","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.2","0.3","0.4","0.4","0.5","0.6","0.7","0.8","0.9","1","1.1","1.1","1.2","1.3","1.3","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.3","1.3","1.3","","",
"Slovak Republic","SVK","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","","",
"Slovenia","SVN","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","","",
"Sweden","SWE","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1","2.1","3.8","6.3","9.3","12.5","15.5","18","20","21.5","22.7","23.6","24.3","25","25.5","25.9","26.3","26.7","27.1","27.5","27.9","28.2","28.5","29","29.4","29.6","29.8","29.7","29.4","29.1","28.6","27.9","","",
"Sint Maarten (Dutch part)","SXM","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","","",
"Turks and Caicos Islands","TCA","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1","1.3","1.6","1.8","1.9","2.1","2.2","2.2","2.3","2.3","2.2","2.2","2.1","2","1.9","1.9","1.8","1.7","1.7","1.6","1.6","1.6","1.5","1.5","1.4","1.4","1.3","1.3","1.2","1.2","1.1","1.1","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","0.9","1.2","1.6","2","2.4","2.8","3.1","3.4","3.6","3.7","3.7","3.7","3.6","3.5","3.3","3.2","3.1","3","2.9","2.8","2.7","2.6","2.6","2.5","2.4","2.3","2.2","2.1","2","2","1.9","","",
"Thailand","THA","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8","1.2","1.6","1.8","2","2.1","2.1","2.2","2.1","2.1","2.1","2","1.9","1.9","1.8","1.7","1.7","1.6","1.6","1.6","1.5","1.5","1.5","1.4","1.4","1.3","1.3","1.3","1.2","1.2","1.1","1","","",
"Tajikistan","TJK","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","","",
"Turkmenistan","TKM","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.198639147412608","0.208535689486191","0.219533587453197","0.259865093410522","0.268028659081202","0.278981096599852","0.292685715171212","0.349388357934821","0.347306730455543","0.36312262450939","0.369457289191269","0.369588880322318","0.372615470355943","0.43309666586576","0.432996704355755","0.430256859205334","0.435257780750288","0.436665453646521","0.432340017051588","0.465772633289551","0.468763326188667","0.467148428283004","0.465554001145973","0.456626099761666","0.462765356832241","0.464878818665","0.483828444869488","0.484588741611338","0.487134349747295","0.487629338385587","0.523148234788477","0.519069090917743","","",
"Timor-Leste","TLS","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.100293185320862","0.100565329110863","0.10108599275057","0.101897095947256","0.102663445910975","0.103720699644512","0.105402179961732","0.106907352452958","0.108395108386921","0.109295543637708","0.10964681750615","0.109743872973287","0.109431512637423","0.108733353671081","0.107804365553378","0.107225733643808","0.106677543721119","0.106151958773557","0.105644108709296","0.105123051791991","0.104605340749008","0.104377124103075","0.103850328643134","0.103609461162437","0.103355907395972","0.105023762593718","0.104756822974463","0.104478561987353","0.104498781310726","0.104192437886273","0.103878771614582","","",
"Tonga","TON","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.177331761392432","0.177250874942754","0.254288259361784","0.331158309861913","0.330870677353139","0.40743373410265","0.406990172758444","0.483068153184644","0.482271247527747","0.406864036739075","0.40638026590284","0.406011989608746","0.405719364141226","0.329520788713287","0.329349034309733","0.329327451549273","0.329298196152852","0.253292315489836","0.253119707517314","0.252928910169065","0.252783907645965","0.252710233616651","0.252632363548693","0.252590450718917","0.175541948161042","0.175496301725366","0.175409040674871","0.175305110536674","0.186304978347735","0.186229099886067","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.37145315098932","2.81388061952897","3.22838695690622","3.60929940949635","3.94056706594732","4.20239298630096","4.43092258239561","4.60433626613967","4.69831278348344","4.72982533101923","4.74776842471307","4.70739459930326","4.62259382754026","4.52129435080987","4.41656913272926","4.31157181930367","4.21042924906035","4.11787029481941","4.07526668158349","4.01793084787896","3.99320028162997","3.94308032205625","3.91389899881502","3.86171712790827","3.83109117752495","3.75641538512733","3.6988019621728","3.6081258442395","3.5022599116982","3.40613665882454","3.30735027100899","3.18046110630714","","",
"Trinidad and Tobago","TTO","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.4","0.5","0.5","0.6","0.7","0.8","0.9","1","1.1","1.2","1.2","1.3","1.3","1.4","1.4","1.4","1.5","1.5","1.4","1.4","1.4","1.4","1.3","1.3","1.3","1.2","1.2","1.1","1.1","1.1","1","","",
"Tunisia","TUN","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","","",
"Turkiye","TUR","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tuvalu","TUV","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.9","5.6","6.2","6.7","7.1","7.3","7.5","7.5","7.4","7.3","7.2","7","6.7","6.5","6.3","6","5.8","5.6","5.5","5.4","5.4","5.3","5.2","5.2","5.2","5.1","5.1","5","4.9","4.8","4.6","4.5","","",
"Uganda","UGA","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.6","9.6","9.5","9.4","9.2","9","8.7","8.4","8.1","7.8","7.6","7.3","7.1","6.9","6.7","6.6","6.5","6.4","6.4","6.3","6.3","6.3","6.2","6.2","6.1","6","5.9","5.8","5.7","5.5","5.4","5.2","","",
"Ukraine","UKR","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.1","0.1","0.1","0.2","0.3","0.4","0.5","0.6","0.7","0.8","0.8","0.9","0.9","0.9","0.9","0.9","0.9","0.9","0.9","0.9","0.9","0.9","0.9","0.9","0.9","0.9","0.9","0.9","0.9","0.9","","",
"Upper middle income","UMC","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.6","0.6","","",
"United States","USA","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","0.5","0.5","0.4","0.4","0.4","0.4","0.4","0.4","0.4","","","","",
"Uzbekistan","UZB","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","","",
"St. Vincent and the Grenadines","VCT","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.3","0.4","0.4","0.5","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","","",
"British Virgin Islands","VGB","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.3","0.3","0.3","0.3","","",
"Vanuatu","VUT","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.3","0.4","0.4","0.5","0.5","0.6","0.6","0.6","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","","",
"Samoa","WSM","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","XKX","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","","",
"South Africa","ZAF","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8","1.4","2.1","3","4","5.2","6.5","7.9","9.1","10.3","11.3","12.3","13","13.7","14.1","14.6","14.9","15.2","15.6","15.9","16.3","16.8","17.2","17.5","17.9","18.2","18.4","18.5","18.6","18.6","18.4","18.3","","",
"Zambia","ZMB","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.9","10.4","11.6","12.7","13.5","14","14.4","14.6","14.7","14.7","14.6","14.4","14.2","13.9","13.7","13.5","13.3","13.2","13.1","13.1","13.1","13.1","13","12.9","12.8","12.6","12.4","12.2","12","11.6","11.2","10.8","","",
"Zimbabwe","ZWE","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.1","18.1","20.7","22.7","24.1","24.9","25.1","25","24.5","23.8","23","22.1","21","20","19","18.1","17.3","16.6","16.1","15.7","15.4","15.2","14.9","14.7","14.5","14.2","13.8","13.4","13","12.5","12.1","11.6","","",
